creditLimit,amount,isCardPresent,merchantCategoryCode,transactionType,geoLocation,timeOfDay,isForeignTransaction,paymentDueInDays,lastPaymentAmount,isFlaggedFraud,availableCredit,isFraud
17921,1143,False,Groceries,Cash Advance,"New York, US",21:36,0,19,633,0,16778,0
6986,1756,False,Utilities,Purchase,"London, UK",13:15,1,32,4448,0,5230,1
19225,4841,True,Travel,Bill Payment,"Berlin, DE",19:02,0,19,5509,0,14384,0
11647,1630,True,Travel,Bill Payment,"Delhi, IN",08:07,0,2,1723,0,10017,0
9716,763,False,Pharmacy,Purchase,"Berlin, DE",20:38,1,58,5564,0,8953,0
13323,4890,True,Utilities,Bill Payment,"Chicago, US",02:48,0,42,9860,0,8433,0
5780,4840,True,Groceries,Bill Payment,"London, UK",20:14,0,33,1125,0,940,0
3368,3958,True,Restaurants,Purchase,"Los Angeles, US",07:03,0,5,142,0,0,0
13039,558,True,Utilities,Purchase,"New York, US",23:23,0,30,7716,0,12481,0
7655,4622,True,Electronics,Cash Advance,"Delhi, IN",10:31,1,34,3049,0,3033,1
9173,840,True,Pharmacy,Purchase,"Berlin, DE",11:32,0,31,9628,0,8333,0
5495,3,False,Restaurants,Cash Advance,"Chicago, US",08:51,0,41,9474,0,5492,0
11893,1052,False,Utilities,Cash Advance,"New York, US",23:40,0,56,2713,0,10841,0
14403,1405,True,Utilities,Bill Payment,"Delhi, IN",12:27,0,8,1639,0,12998,0
14121,157,True,Fuel,Purchase,"New York, US",23:15,0,45,4908,0,13964,0
11966,1938,True,Fuel,Bill Payment,"Chicago, US",06:45,0,47,2693,0,10028,0
1853,511,False,Restaurants,Purchase,"Chicago, US",09:17,0,26,98,0,1342,0
17958,3405,False,Pharmacy,Purchase,"London, UK",19:57,0,23,215,0,14553,1
18532,4783,False,Clothing,Bill Payment,"Los Angeles, US",07:40,0,55,1778,0,13749,1
10907,1138,False,Fuel,Cash Advance,"London, UK",17:25,0,49,6581,0,9769,0
5777,3915,False,Electronics,Purchase,"Berlin, DE",10:33,1,58,6456,0,1862,1
16338,3322,False,Clothing,Cash Advance,"New York, US",08:03,0,21,4330,0,13016,1
3491,4667,True,Electronics,Bill Payment,"London, UK",23:07,0,29,5960,0,0,0
16328,715,False,Travel,Bill Payment,"Chicago, US",17:12,0,35,7250,0,15613,0
15599,2287,False,Fuel,Purchase,"Chicago, US",19:26,0,25,4338,0,13312,0
4051,2655,False,Utilities,Bill Payment,"Chicago, US",20:22,0,49,1759,0,1396,0
16979,991,True,Clothing,Purchase,"London, UK",17:44,0,1,1247,0,15988,0
17388,4430,False,Restaurants,Purchase,"Berlin, DE",23:15,0,41,1120,0,12958,1
1876,2161,True,Clothing,Purchase,"Berlin, DE",10:44,0,43,320,0,0,0
5142,4458,True,Utilities,Purchase,"Delhi, IN",00:18,1,6,1840,0,684,1
16202,2145,False,Travel,Purchase,"London, UK",20:24,0,26,4995,0,14057,0
7966,2064,False,Electronics,Bill Payment,"London, UK",16:40,0,15,2587,0,5902,0
8079,2604,False,Travel,Purchase,"London, UK",02:13,0,48,3562,0,5475,0
8987,1978,True,Groceries,Cash Advance,"London, UK",13:27,0,45,1073,0,7009,0
7799,376,False,Fuel,Purchase,"Chicago, US",03:31,0,55,6411,0,7423,0
5465,742,True,Restaurants,Purchase,"Los Angeles, US",08:20,0,28,4178,0,4723,0
18019,4486,True,Electronics,Purchase,"London, UK",21:59,0,20,6387,0,13533,0
14417,2668,False,Travel,Bill Payment,"London, UK",07:10,0,25,8416,0,11749,0
19077,1241,False,Restaurants,Cash Advance,"Los Angeles, US",16:58,0,55,7905,0,17836,0
9311,3471,False,Fuel,Cash Advance,"London, UK",02:28,0,17,3037,0,5840,1
18214,4920,True,Utilities,Cash Advance,"Los Angeles, US",15:38,0,0,4485,0,13294,0
15098,2368,False,Restaurants,Bill Payment,"Chicago, US",06:06,0,1,2635,0,12730,0
6177,2244,True,Fuel,Bill Payment,"Delhi, IN",21:25,0,13,155,0,3933,0
15262,3550,False,Fuel,Purchase,"London, UK",02:26,0,37,3274,0,11712,1
9308,418,True,Fuel,Bill Payment,"Delhi, IN",13:43,0,14,97,0,8890,0
6949,607,False,Travel,Cash Advance,"London, UK",13:34,0,35,4399,0,6342,0
2150,568,False,Utilities,Cash Advance,"New York, US",06:39,0,23,6305,0,1582,0
2931,544,True,Fuel,Bill Payment,"Berlin, DE",22:41,0,59,7869,0,2387,0
10204,884,True,Restaurants,Bill Payment,"New York, US",23:03,0,24,9657,0,9320,0
19048,4799,False,Utilities,Cash Advance,"Chicago, US",10:31,0,8,2792,0,14249,1
2081,1224,True,Groceries,Cash Advance,"Delhi, IN",01:56,0,14,4636,0,857,0
17896,2894,True,Restaurants,Cash Advance,"Delhi, IN",23:38,1,36,6579,0,15002,1
14407,2069,True,Travel,Cash Advance,"Los Angeles, US",02:45,1,5,6497,0,12338,1
8805,3710,True,Fuel,Cash Advance,"Los Angeles, US",19:43,0,42,5586,0,5095,0
6237,1787,False,Pharmacy,Bill Payment,"London, UK",18:09,0,44,9735,0,4450,0
17943,1458,True,Utilities,Bill Payment,"Los Angeles, US",12:39,0,11,7004,0,16485,0
13775,1915,False,Groceries,Purchase,"Los Angeles, US",03:56,0,26,3983,0,11860,0
17244,78,False,Travel,Purchase,"Delhi, IN",19:34,0,6,8861,0,17166,0
14184,3614,False,Electronics,Purchase,"New York, US",03:48,0,27,8534,0,10570,1
4343,1309,True,Electronics,Bill Payment,"Delhi, IN",04:26,0,51,8275,0,3034,0
14500,648,False,Pharmacy,Purchase,"Los Angeles, US",19:06,0,11,4944,0,13852,0
10662,2188,False,Pharmacy,Purchase,"London, UK",17:24,0,41,2457,0,8474,0
17964,553,False,Electronics,Bill Payment,"New York, US",09:05,1,34,6072,0,17411,0
16125,282,False,Groceries,Cash Advance,"Los Angeles, US",23:24,0,1,4078,0,15843,0
9130,1282,False,Utilities,Bill Payment,"Los Angeles, US",22:46,0,25,7206,0,7848,0
2679,1847,True,Restaurants,Bill Payment,"Berlin, DE",06:14,0,19,4092,0,832,0
4506,2488,False,Groceries,Cash Advance,"London, UK",02:42,0,24,2080,0,2018,0
14284,2794,True,Pharmacy,Purchase,"London, UK",13:03,0,20,1743,0,11490,0
8253,3712,False,Utilities,Bill Payment,"Los Angeles, US",10:36,0,0,4884,0,4541,1
10435,4200,False,Groceries,Bill Payment,"Los Angeles, US",12:25,0,27,3249,0,6235,1
12310,4862,True,Utilities,Cash Advance,"Delhi, IN",16:05,0,52,4479,0,7448,0
14296,2777,True,Groceries,Bill Payment,"Chicago, US",17:16,0,37,8146,0,11519,0
19525,1597,False,Electronics,Purchase,"London, UK",18:46,0,12,7867,0,17928,0
14245,480,False,Clothing,Cash Advance,"London, UK",19:45,0,29,8406,0,13765,0
12151,3313,False,Utilities,Bill Payment,"Berlin, DE",03:43,0,59,4953,0,8838,1
11457,3219,False,Utilities,Purchase,"Delhi, IN",10:32,0,9,8875,0,8238,1
3479,1964,False,Utilities,Purchase,"New York, US",22:33,0,44,6350,0,1515,0
5452,2143,True,Restaurants,Bill Payment,"Berlin, DE",10:36,0,21,9503,0,3309,0
6881,3899,False,Clothing,Purchase,"Berlin, DE",20:17,0,28,570,0,2982,1
15069,2073,False,Clothing,Cash Advance,"New York, US",02:05,0,4,8038,0,12996,0
3849,1296,True,Groceries,Purchase,"New York, US",09:33,0,7,3307,0,2553,0
8390,939,True,Restaurants,Cash Advance,"London, UK",22:55,1,52,5712,0,7451,0
12922,762,False,Clothing,Cash Advance,"Chicago, US",14:05,0,10,2476,0,12160,0
3489,4750,True,Fuel,Cash Advance,"Chicago, US",19:15,0,25,6070,0,0,0
10823,1670,True,Groceries,Bill Payment,"Delhi, IN",18:23,0,18,551,0,9153,0
10207,3863,True,Groceries,Purchase,"New York, US",07:03,0,18,7329,0,6344,0
10540,2686,False,Groceries,Bill Payment,"New York, US",16:26,0,29,8304,0,7854,0
17364,3900,False,Fuel,Bill Payment,"Los Angeles, US",11:02,0,35,9739,0,13464,1
5611,1932,False,Pharmacy,Cash Advance,"Delhi, IN",21:35,0,41,2045,0,3679,0
6878,3940,True,Fuel,Bill Payment,"Berlin, DE",16:12,0,55,6615,0,2938,0
17347,1127,False,Electronics,Purchase,"Berlin, DE",21:08,0,8,3336,0,16220,0
1851,3298,False,Pharmacy,Bill Payment,"Delhi, IN",15:56,0,6,6035,0,0,1
19071,4671,True,Travel,Bill Payment,"London, UK",05:34,0,17,5208,0,14400,0
7833,1204,False,Restaurants,Cash Advance,"London, UK",14:45,0,8,5486,0,6629,0
12938,4136,True,Travel,Cash Advance,"Delhi, IN",04:45,0,5,215,0,8802,0
3427,3773,True,Groceries,Bill Payment,"Chicago, US",02:18,0,5,8461,0,0,0
5000,520,True,Clothing,Cash Advance,"Delhi, IN",06:20,0,44,9016,0,4480,0
6052,2284,True,Groceries,Bill Payment,"Chicago, US",23:22,0,21,6901,0,3768,0
3738,4559,False,Clothing,Purchase,"London, UK",14:49,0,16,8490,0,0,1
6387,483,False,Electronics,Purchase,"Delhi, IN",00:47,0,14,1237,0,5904,0
9002,2478,False,Utilities,Cash Advance,"Chicago, US",22:10,0,8,7002,0,6524,0
6536,3094,True,Travel,Purchase,"Los Angeles, US",23:44,0,5,6207,0,3442,0
14479,343,False,Utilities,Purchase,"Los Angeles, US",07:43,0,22,769,0,14136,0
4913,1463,False,Utilities,Bill Payment,"Delhi, IN",01:11,0,16,6773,0,3450,0
18450,1203,True,Groceries,Cash Advance,"New York, US",00:19,0,31,6975,0,17247,0
11636,1622,True,Travel,Purchase,"Delhi, IN",05:08,0,31,9704,0,10014,0
6726,2399,False,Pharmacy,Cash Advance,"London, UK",12:28,0,36,8519,0,4327,0
4373,3597,True,Pharmacy,Cash Advance,"London, UK",22:11,0,2,6679,0,776,0
13161,3536,False,Electronics,Cash Advance,"Los Angeles, US",19:23,0,56,1409,0,9625,1
3082,2878,True,Travel,Purchase,"Chicago, US",15:47,0,15,3386,0,204,0
17281,2391,True,Clothing,Cash Advance,"Los Angeles, US",01:40,0,1,4709,0,14890,0
16305,3352,False,Restaurants,Cash Advance,"Chicago, US",04:08,0,51,6107,0,12953,1
10817,2914,True,Utilities,Bill Payment,"Delhi, IN",02:55,0,2,417,0,7903,0
12261,1190,True,Pharmacy,Bill Payment,"New York, US",04:11,0,40,6455,0,11071,0
1417,2341,True,Electronics,Bill Payment,"London, UK",10:51,0,50,9675,0,0,0
9808,3581,False,Travel,Bill Payment,"Delhi, IN",20:59,0,13,369,0,6227,1
4267,1604,False,Groceries,Cash Advance,"Los Angeles, US",08:33,0,13,2052,0,2663,0
18209,3298,False,Fuel,Bill Payment,"Berlin, DE",14:29,0,29,108,0,14911,1
6745,598,True,Fuel,Bill Payment,"Berlin, DE",17:49,0,48,1915,0,6147,0
12338,645,True,Electronics,Purchase,"Delhi, IN",05:26,0,39,182,0,11693,0
1412,4544,True,Pharmacy,Bill Payment,"New York, US",23:18,0,48,3363,0,0,0
8543,2903,True,Fuel,Bill Payment,"Chicago, US",10:12,0,26,2887,0,5640,0
8587,764,False,Pharmacy,Purchase,"New York, US",22:31,0,16,8029,0,7823,0
1728,4831,False,Restaurants,Cash Advance,"Los Angeles, US",01:01,0,38,5814,0,0,1
12657,1643,True,Electronics,Cash Advance,"New York, US",18:31,0,8,9300,0,11014,0
6988,2298,False,Groceries,Purchase,"London, UK",23:40,0,35,9389,0,4690,0
19888,4697,False,Groceries,Purchase,"Berlin, DE",10:52,0,9,8755,0,15191,1
3967,2173,False,Electronics,Cash Advance,"New York, US",07:10,0,28,7905,0,1794,0
15527,2161,True,Fuel,Bill Payment,"Delhi, IN",17:38,0,3,643,0,13366,0
17048,3750,False,Fuel,Purchase,"Chicago, US",05:49,0,20,4279,0,13298,1
18506,2923,False,Groceries,Purchase,"London, UK",05:48,0,36,1290,0,15583,0
18955,580,False,Restaurants,Purchase,"London, UK",13:28,1,1,2517,0,18375,0
6073,3805,False,Clothing,Cash Advance,"London, UK",13:01,0,14,3176,1,2268,1
6104,4879,False,Fuel,Cash Advance,"Los Angeles, US",08:33,0,27,7868,0,1225,1
3143,2369,True,Restaurants,Cash Advance,"Los Angeles, US",15:55,0,24,9878,0,774,0
8357,3933,False,Utilities,Cash Advance,"Delhi, IN",14:48,0,25,7549,0,4424,1
13043,4628,False,Fuel,Cash Advance,"Chicago, US",13:53,0,56,3184,0,8415,1
4440,3361,True,Clothing,Bill Payment,"New York, US",01:32,0,8,8477,0,1079,0
6644,4708,False,Electronics,Bill Payment,"Delhi, IN",03:17,0,29,122,0,1936,1
11518,1101,True,Travel,Cash Advance,"Los Angeles, US",02:27,0,8,8152,0,10417,0
15552,1671,True,Groceries,Cash Advance,"Delhi, IN",21:24,0,0,6140,0,13881,0
3914,2221,True,Electronics,Cash Advance,"Chicago, US",02:51,0,55,87,0,1693,0
14584,4971,True,Fuel,Purchase,"Delhi, IN",16:11,0,55,541,0,9613,0
13144,217,False,Clothing,Purchase,"Berlin, DE",03:27,0,11,8171,0,12927,0
15397,376,False,Groceries,Cash Advance,"Berlin, DE",23:37,0,44,4047,0,15021,0
9787,1610,True,Travel,Cash Advance,"London, UK",18:44,0,51,9083,0,8177,0
15191,4107,False,Travel,Purchase,"New York, US",06:31,0,12,6026,0,11084,1
1728,3840,True,Clothing,Purchase,"Los Angeles, US",17:10,0,13,9800,0,0,0
18749,2940,False,Clothing,Purchase,"Los Angeles, US",22:47,0,9,4515,0,15809,0
1698,4063,False,Fuel,Purchase,"Berlin, DE",05:57,0,16,3695,0,0,1
8186,1614,True,Groceries,Purchase,"Chicago, US",16:01,0,16,691,0,6572,0
15512,3680,False,Utilities,Cash Advance,"Chicago, US",21:52,1,30,4612,0,11832,1
14923,4914,True,Utilities,Cash Advance,"Chicago, US",07:43,0,45,8905,0,10009,0
17779,1297,False,Pharmacy,Purchase,"Los Angeles, US",20:34,0,48,1279,0,16482,0
8400,3997,False,Fuel,Cash Advance,"London, UK",06:25,1,50,915,0,4403,1
5171,4787,False,Travel,Purchase,"New York, US",21:32,0,25,4195,0,384,1
5360,1156,True,Electronics,Purchase,"Chicago, US",10:18,0,34,7155,0,4204,0
3502,4880,True,Electronics,Purchase,"Los Angeles, US",11:04,0,35,1304,0,0,0
18101,2367,True,Restaurants,Cash Advance,"London, UK",13:30,0,10,1256,0,15734,0
6486,2892,False,Travel,Cash Advance,"Chicago, US",08:06,0,15,2817,1,3594,1
9335,1973,True,Utilities,Cash Advance,"Chicago, US",03:08,0,28,9099,0,7362,0
5491,785,True,Utilities,Cash Advance,"New York, US",09:26,1,44,27,0,4706,0
12130,4493,True,Travel,Bill Payment,"Berlin, DE",00:43,0,17,6187,0,7637,0
8651,1082,False,Fuel,Purchase,"New York, US",14:39,0,10,6454,0,7569,0
2167,2034,False,Restaurants,Purchase,"Delhi, IN",02:53,0,10,3975,1,133,1
2062,1615,False,Pharmacy,Cash Advance,"Berlin, DE",12:27,0,8,6011,0,447,0
19540,4556,False,Clothing,Cash Advance,"Berlin, DE",05:57,0,57,1396,0,14984,1
12174,2417,True,Restaurants,Bill Payment,"Berlin, DE",08:59,0,24,1067,0,9757,0
5729,4642,False,Groceries,Purchase,"Chicago, US",22:19,0,57,8202,0,1087,1
10348,3654,True,Fuel,Purchase,"Delhi, IN",06:01,1,54,3783,0,6694,1
6334,497,False,Clothing,Cash Advance,"Los Angeles, US",05:08,0,31,9114,0,5837,0
9924,505,True,Clothing,Cash Advance,"New York, US",19:16,0,33,4600,0,9419,0
5330,3387,True,Utilities,Bill Payment,"Berlin, DE",08:35,0,2,5588,0,1943,0
7801,2209,False,Electronics,Purchase,"Berlin, DE",06:07,0,13,9336,0,5592,0
5846,4814,True,Groceries,Bill Payment,"London, UK",18:46,0,47,8090,0,1032,0
7731,3217,True,Restaurants,Purchase,"Chicago, US",19:35,0,39,7181,0,4514,0
16368,3667,True,Electronics,Cash Advance,"Chicago, US",14:43,1,24,6620,0,12701,1
18337,1409,True,Travel,Bill Payment,"Delhi, IN",11:59,0,15,5527,0,16928,0
3539,4365,False,Fuel,Cash Advance,"New York, US",02:49,0,35,6719,0,0,1
8056,4078,False,Pharmacy,Purchase,"Berlin, DE",21:58,1,8,6807,0,3978,1
12516,1478,True,Restaurants,Purchase,"Berlin, DE",14:07,0,3,5877,0,11038,0
12493,4961,False,Travel,Bill Payment,"Delhi, IN",18:57,0,44,1921,0,7532,1
2542,2398,True,Clothing,Cash Advance,"Chicago, US",23:14,0,1,4019,0,144,0
14964,110,True,Utilities,Purchase,"New York, US",01:46,0,54,8459,0,14854,0
18575,3555,False,Restaurants,Purchase,"Chicago, US",20:00,1,24,4288,1,15020,1
7313,650,True,Electronics,Bill Payment,"New York, US",14:04,0,49,4052,0,6663,0
18924,1500,False,Groceries,Bill Payment,"Chicago, US",07:40,0,55,5084,0,17424,0
14807,596,True,Electronics,Cash Advance,"London, UK",06:15,0,21,93,0,14211,0
10580,979,False,Fuel,Bill Payment,"Berlin, DE",08:07,0,56,8489,0,9601,0
18749,731,False,Utilities,Purchase,"Delhi, IN",08:45,0,4,8704,0,18018,0
9691,57,True,Fuel,Cash Advance,"New York, US",21:04,0,48,7573,0,9634,0
8494,2244,False,Restaurants,Cash Advance,"Delhi, IN",21:48,1,20,908,0,6250,1
5312,1702,True,Electronics,Cash Advance,"New York, US",02:07,0,9,2253,0,3610,0
2324,1287,False,Groceries,Purchase,"New York, US",23:56,0,22,2025,0,1037,0
4141,112,True,Clothing,Bill Payment,"Berlin, DE",15:46,0,26,4319,0,4029,0
2810,4807,False,Fuel,Cash Advance,"New York, US",14:38,0,29,6181,0,0,1
7588,1202,False,Groceries,Purchase,"Chicago, US",22:45,0,54,819,0,6386,0
6301,948,False,Travel,Bill Payment,"Los Angeles, US",20:34,0,3,3564,0,5353,0
16485,4122,True,Restaurants,Cash Advance,"Chicago, US",20:35,0,57,8302,0,12363,0
12714,758,False,Groceries,Bill Payment,"Los Angeles, US",16:17,0,5,3543,0,11956,0
5748,3389,True,Restaurants,Bill Payment,"Berlin, DE",00:13,0,53,6635,0,2359,0
10435,1842,False,Travel,Bill Payment,"Berlin, DE",12:01,1,58,666,0,8593,1
4709,3536,False,Groceries,Purchase,"Chicago, US",12:03,0,25,2145,0,1173,1
14116,2294,True,Utilities,Cash Advance,"Los Angeles, US",07:50,0,9,5820,0,11822,0
10576,1105,False,Groceries,Cash Advance,"Berlin, DE",00:19,0,48,5116,0,9471,0
11150,662,True,Clothing,Cash Advance,"New York, US",09:20,0,4,6741,0,10488,0
7530,909,True,Travel,Purchase,"New York, US",01:36,1,38,3645,0,6621,0
11188,4618,True,Pharmacy,Bill Payment,"Los Angeles, US",12:26,1,36,258,0,6570,1
15683,1857,True,Utilities,Purchase,"Los Angeles, US",10:36,0,39,3533,0,13826,0
1504,2312,True,Utilities,Cash Advance,"Delhi, IN",08:06,0,0,6502,0,0,0
2214,790,False,Electronics,Bill Payment,"New York, US",15:42,0,56,6611,0,1424,0
2531,172,True,Pharmacy,Purchase,"Chicago, US",09:56,1,33,9704,0,2359,0
1823,4361,False,Groceries,Purchase,"Delhi, IN",01:01,0,47,5689,0,0,1
18312,1987,True,Clothing,Purchase,"Los Angeles, US",21:48,0,7,9373,0,16325,0
6029,1886,True,Groceries,Purchase,"Berlin, DE",22:45,0,20,2282,0,4143,0
14428,476,False,Clothing,Bill Payment,"Chicago, US",09:35,0,30,1874,1,13952,1
17517,1050,False,Utilities,Purchase,"London, UK",07:06,0,57,9086,0,16467,0
3105,4130,True,Fuel,Bill Payment,"London, UK",07:13,0,46,956,0,0,0
4627,2312,True,Utilities,Purchase,"Berlin, DE",18:15,0,22,5531,0,2315,0
13972,1162,False,Electronics,Cash Advance,"London, UK",08:18,0,10,4489,0,12810,0
2852,816,False,Groceries,Purchase,"Berlin, DE",02:17,0,15,5263,0,2036,0
5910,3767,True,Pharmacy,Purchase,"Chicago, US",10:23,0,26,5022,0,2143,0
12003,2923,True,Travel,Cash Advance,"Berlin, DE",01:34,0,6,2057,0,9080,0
14843,754,True,Restaurants,Bill Payment,"Los Angeles, US",21:58,0,48,2377,0,14089,0
12704,4662,False,Travel,Purchase,"Chicago, US",11:37,0,23,9371,0,8042,1
16761,462,True,Electronics,Purchase,"Delhi, IN",06:20,0,31,529,0,16299,0
7190,3240,False,Fuel,Cash Advance,"Delhi, IN",00:06,0,34,3562,0,3950,1
18640,2703,False,Fuel,Bill Payment,"London, UK",11:30,0,30,9151,0,15937,0
6645,81,True,Fuel,Cash Advance,"Los Angeles, US",11:23,1,46,263,0,6564,0
10588,2805,True,Clothing,Purchase,"Delhi, IN",03:48,0,28,477,0,7783,0
12829,870,False,Travel,Bill Payment,"New York, US",18:47,0,3,8547,0,11959,0
9053,4695,True,Pharmacy,Purchase,"New York, US",23:53,0,34,8254,0,4358,0
4330,807,True,Restaurants,Cash Advance,"London, UK",01:52,0,10,4172,0,3523,0
9662,1935,False,Utilities,Purchase,"London, UK",11:19,0,33,1943,0,7727,0
8114,704,True,Utilities,Cash Advance,"London, UK",14:36,0,38,7622,0,7410,0
14323,2524,False,Restaurants,Cash Advance,"Delhi, IN",18:18,0,57,2060,0,11799,0
2353,2640,False,Utilities,Bill Payment,"Los Angeles, US",23:59,0,14,1714,0,0,0
11975,4583,True,Clothing,Cash Advance,"Berlin, DE",11:12,0,13,3914,0,7392,0
12023,3910,False,Groceries,Bill Payment,"Berlin, DE",19:52,0,20,8860,0,8113,1
1667,4802,False,Clothing,Bill Payment,"London, UK",06:48,0,6,3599,0,0,1
10337,1165,True,Restaurants,Bill Payment,"Chicago, US",03:53,0,16,8659,0,9172,0
14659,620,False,Restaurants,Bill Payment,"London, UK",02:49,0,41,4436,0,14039,0
4719,3067,True,Pharmacy,Bill Payment,"Berlin, DE",19:44,0,17,3126,0,1652,0
8483,4873,False,Pharmacy,Cash Advance,"Berlin, DE",22:52,0,13,7501,0,3610,1
1539,447,False,Groceries,Cash Advance,"Berlin, DE",05:08,0,37,6454,0,1092,0
5964,2338,False,Travel,Bill Payment,"Delhi, IN",07:41,0,28,4776,0,3626,0
5835,209,False,Travel,Cash Advance,"Los Angeles, US",07:00,0,53,1743,0,5626,0
7042,2461,False,Electronics,Bill Payment,"London, UK",11:18,0,50,6757,1,4581,1
15837,3443,False,Pharmacy,Cash Advance,"New York, US",06:03,0,9,5532,0,12394,1
8312,2712,False,Travel,Bill Payment,"London, UK",09:35,1,16,279,0,5600,1
6320,2338,True,Fuel,Purchase,"London, UK",04:07,1,31,6194,0,3982,1
14216,1292,False,Pharmacy,Purchase,"Los Angeles, US",20:46,0,50,7444,0,12924,0
3779,2199,True,Pharmacy,Bill Payment,"Chicago, US",15:48,0,19,3030,0,1580,0
18308,1401,False,Fuel,Cash Advance,"London, UK",05:18,0,16,8538,0,16907,0
2581,4951,False,Pharmacy,Bill Payment,"London, UK",13:54,0,45,1396,1,0,1
13677,2656,True,Pharmacy,Cash Advance,"Berlin, DE",07:58,0,6,6026,0,11021,0
6713,4013,True,Electronics,Bill Payment,"Delhi, IN",18:47,0,50,2773,0,2700,0
17639,705,True,Restaurants,Bill Payment,"Los Angeles, US",05:34,0,55,6008,0,16934,0
5804,826,False,Pharmacy,Cash Advance,"Delhi, IN",21:37,0,38,2770,0,4978,0
19222,1005,True,Electronics,Cash Advance,"Berlin, DE",09:04,0,43,6023,0,18217,0
11136,3461,False,Groceries,Bill Payment,"London, UK",14:05,1,29,9210,0,7675,1
1009,377,False,Electronics,Purchase,"London, UK",16:17,0,37,3734,0,632,0
6124,973,True,Electronics,Purchase,"New York, US",14:04,0,39,807,0,5151,0
2015,4214,False,Clothing,Purchase,"Delhi, IN",00:38,0,40,1800,0,0,1
3193,3077,True,Fuel,Purchase,"Berlin, DE",08:10,0,49,9367,0,116,0
9415,444,True,Groceries,Purchase,"Los Angeles, US",13:52,0,9,8267,0,8971,0
14550,755,True,Clothing,Cash Advance,"London, UK",18:43,1,31,735,0,13795,0
15512,3605,True,Groceries,Purchase,"New York, US",18:56,0,56,2689,0,11907,0
5158,4736,False,Electronics,Cash Advance,"New York, US",02:38,0,25,5370,0,422,1
7970,2172,False,Pharmacy,Purchase,"Chicago, US",09:21,0,52,2307,0,5798,0
7938,2706,True,Clothing,Cash Advance,"Los Angeles, US",14:15,0,47,6460,0,5232,0
14772,3466,True,Clothing,Purchase,"New York, US",10:11,0,16,1149,0,11306,0
19017,2712,False,Groceries,Purchase,"Los Angeles, US",07:19,0,0,4799,0,16305,0
11344,2408,False,Groceries,Cash Advance,"London, UK",12:15,0,38,547,0,8936,0
8266,623,True,Travel,Cash Advance,"Chicago, US",16:11,0,53,9574,0,7643,0
9702,1724,False,Utilities,Bill Payment,"Berlin, DE",00:16,0,25,4261,0,7978,0
1384,3323,False,Groceries,Purchase,"Los Angeles, US",18:01,1,29,6481,0,0,1
1404,1920,False,Clothing,Purchase,"Berlin, DE",04:42,0,8,9007,0,0,0
9175,919,False,Restaurants,Cash Advance,"Chicago, US",13:27,0,43,3817,0,8256,0
16158,4216,True,Groceries,Cash Advance,"Berlin, DE",10:54,0,32,413,0,11942,0
13763,582,False,Fuel,Purchase,"Los Angeles, US",19:25,0,25,3811,0,13181,0
19384,3882,True,Travel,Purchase,"Berlin, DE",16:11,0,41,702,0,15502,0
10860,1687,True,Fuel,Cash Advance,"Los Angeles, US",03:53,0,9,5144,0,9173,0
6989,3910,True,Utilities,Cash Advance,"Delhi, IN",11:53,0,41,8963,0,3079,0
16106,2000,False,Fuel,Purchase,"Chicago, US",08:04,0,31,1525,0,14106,0
18844,2712,False,Restaurants,Cash Advance,"Los Angeles, US",02:17,0,38,3424,0,16132,0
4636,401,True,Pharmacy,Cash Advance,"Delhi, IN",10:51,0,55,8640,0,4235,0
11916,3649,False,Travel,Purchase,"Delhi, IN",04:44,0,46,2624,0,8267,1
5809,2629,True,Utilities,Bill Payment,"Chicago, US",23:30,0,41,1562,0,3180,0
